2026-07-13 02:21:01 Engine: started at phase 'mine'
2026-07-17 10:49:57 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:49:59 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:01 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:03 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:04 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:50:04 MinePhase: Found new vein at [1307, 713]
2026-07-17 10:50:04 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 10:50:06 MinePhase: Clicked stable vein at [1263, 713] (vein at [1263, 713])
2026-07-17 10:50:08 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:09 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:11 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:13 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:14 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:16 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:18 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:20 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:21 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:23 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:25 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:26 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:28 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:30 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:32 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:33 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:35 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:36 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:50:37 MinePhase: Found new vein at [1307, 713]
2026-07-17 10:50:38 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 10:50:39 MinePhase: Clicked stable vein at [1267, 713] (vein at [1267, 713])
2026-07-17 10:50:41 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:43 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:44 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:46 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:48 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:49 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:51 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:53 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:55 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:56 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:50:58 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:00 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:01 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:03 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:05 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:06 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:51:06 MinePhase: Found new vein at [1087, 713]
2026-07-17 10:51:07 MinePhase: Initial click to walk to vein at [1087, 713] (vein at [1087, 713])
2026-07-17 10:51:09 MinePhase: Clicked stable vein at [1227, 713] (vein at [1227, 713])
2026-07-17 10:51:11 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:12 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:14 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:16 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:17 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:19 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:21 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:22 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:24 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:26 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:28 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:29 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:31 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:33 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:34 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:36 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:38 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:51:39 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:51:43 MinePhase: Found new vein at [1307, 713]
2026-07-17 10:51:43 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 10:51:45 MinePhase: Clicked stable vein at [1261, 713] (vein at [1261, 713])
2026-07-17 10:51:47 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:48 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:50 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:52 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:53 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:51:54 MinePhase: Inventory full, transitioning to clearRed
2026-07-17 10:51:54 ClearRedPhase: Found new red rockfall at [1217, 347]
2026-07-17 10:51:54 ClearRedPhase: Initial click on red rockfall at [1217, 347]
2026-07-17 10:52:01 ClearRedPhase: Failsafe click on red rockfall at [1257, 639]
2026-07-17 10:52:01 ClearRedPhase: Rockfall cleared or lost. Scanning for another.
2026-07-17 10:52:01 ClearRedPhase: No red rockfalls found. Moving to hopper.
2026-07-17 10:52:03 ClearYellowPhase: Clicked hopper at [1126, 448]
2026-07-17 10:52:07 ClearYellowPhase: Ore deposited. Moving to sack.
2026-07-17 10:52:08 WithdrawSackPhase: Clicked sack at [1825, 724]
2026-07-17 10:52:15 WithdrawSackPhase: Items received from sack. Moving to bank.
2026-07-17 10:52:15 DepositBankPhase: Clicked deposit container at [1069, 351]
2026-07-17 10:52:15 DepositBankPhase: Waiting for deposit box to open...
2026-07-17 10:52:19 DepositBankPhase: Deposited all - banking complete, returning to mine
2026-07-17 10:52:19 ReturnMine1Phase: Clicked waypoint 1 at [699, 1279]
2026-07-17 10:52:24 ReturnMine1Phase: Arrived at waypoint 1!
2026-07-17 10:52:24 ReturnMine2Phase: Clicked waypoint 2 at [1251, 1354]
2026-07-17 10:52:27 ReturnMine2Phase: Saw waypoint 2 marker. Moving to final approach.
2026-07-17 10:52:27 ReturnMine2Phase: Clicked final approach spot at [1491, 1023]
2026-07-17 10:52:30 ReturnMine2Phase: Wait complete. Handing off to mine phase.
2026-07-17 10:52:30 MinePhase: Found new vein at [1438, 777]
2026-07-17 10:52:30 MinePhase: Initial click to walk to vein at [1411, 768] (vein at [1411, 768])
2026-07-17 10:52:32 MinePhase: Clicked stable vein at [1267, 719] (vein at [1267, 719])
2026-07-17 10:52:34 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:34 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:52:34 MinePhase: Found new vein at [1307, 713]
2026-07-17 10:52:34 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 10:52:36 MinePhase: Clicked stable vein at [1263, 713] (vein at [1263, 713])
2026-07-17 10:52:38 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:39 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:41 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:43 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:44 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:46 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:48 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:49 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:51 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:53 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:54 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:56 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:52:58 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:00 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:01 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:03 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:05 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:06 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:08 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:10 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:12 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:12 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:53:13 MinePhase: Found new vein at [1307, 713]
2026-07-17 10:53:13 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 10:53:15 MinePhase: Clicked stable vein at [1265, 713] (vein at [1265, 713])
2026-07-17 10:53:16 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:18 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:20 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:22 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:23 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:25 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:27 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:28 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:30 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:32 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:34 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:35 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:37 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:39 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:40 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:42 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:44 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:45 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:47 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:49 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 10:53:49 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 10:53:49 MinePhase: Found new vein at [1087, 713]
2026-07-17 10:53:49 MinePhase: Initial click to walk to vein at [1087, 713] (vein at [1087, 713])
2026-07-17 10:53:52 MinePhase: Clicked stable vein at [1231, 713] (vein at [1231, 713])
2026-07-17 10:53:53 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 10:53:54 Engine: stopped - Stopped (F6)
2026-07-17 10:53:54 Engine: stopped - Stopped (F6)
2026-07-17 10:53:54 Engine: stopped - Stopped (F6)
2026-07-17 10:53:54 Engine: stopped - Stopped (F6)
2026-07-17 11:09:38 Engine: started at phase 'mine'
2026-07-17 11:09:38 MinePhase: Initial click to walk to vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:40 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:41 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:43 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:45 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:46 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:09:47 MinePhase: Inventory full, transitioning to clearRed
2026-07-17 11:09:47 ClearRedPhase: Found new red rockfall at [1249, 347]
2026-07-17 11:09:48 ClearRedPhase: Initial click on red rockfall at [1249, 347]
2026-07-17 11:09:54 ClearRedPhase: Failsafe click on red rockfall at [1261, 639]
2026-07-17 11:09:55 ClearRedPhase: Rockfall cleared or lost. Scanning for another.
2026-07-17 11:09:55 ClearRedPhase: Found new red rockfall at [1517, 639]
2026-07-17 11:09:55 ClearRedPhase: Initial click on red rockfall at [1517, 639]
2026-07-17 11:09:59 ClearRedPhase: Rockfall cleared or lost. Scanning for another.
2026-07-17 11:09:59 ClearRedPhase: No red rockfalls found. Moving to hopper.
2026-07-17 11:10:00 ClearYellowPhase: Clicked hopper at [894, 440]
2026-07-17 11:10:06 ClearYellowPhase: Ore deposited. Moving to sack.
2026-07-17 11:10:07 WithdrawSackPhase: Clicked sack at [1825, 724]
2026-07-17 11:10:14 WithdrawSackPhase: Items received from sack. Moving to bank.
2026-07-17 11:10:14 DepositBankPhase: Clicked deposit container at [1069, 351]
2026-07-17 11:10:14 DepositBankPhase: Waiting for deposit box to open...
2026-07-17 11:10:18 DepositBankPhase: Deposited all - banking complete, returning to mine
2026-07-17 11:10:18 ReturnMine1Phase: Clicked waypoint 1 at [699, 1279]
2026-07-17 11:10:23 ReturnMine1Phase: Arrived at waypoint 1!
2026-07-17 11:10:23 ReturnMine2Phase: Clicked waypoint 2 at [1251, 1354]
2026-07-17 11:10:26 ReturnMine2Phase: Saw waypoint 2 marker. Moving to final approach.
2026-07-17 11:10:26 ReturnMine2Phase: Clicked final approach spot at [1491, 1023]
2026-07-17 11:10:29 ReturnMine2Phase: Wait complete. Handing off to mine phase.
2026-07-17 11:10:29 MinePhase: Found new vein at [1379, 771]
2026-07-17 11:10:29 MinePhase: Initial click to walk to vein at [1369, 767] (vein at [1369, 767])
2026-07-17 11:10:31 MinePhase: Clicked stable vein at [1237, 721] (vein at [1237, 721])
2026-07-17 11:10:33 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:10:33 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 11:10:33 MinePhase: Found new vein at [1307, 713]
2026-07-17 11:10:33 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 11:10:35 MinePhase: Clicked stable vein at [1267, 713] (vein at [1267, 713])
2026-07-17 11:10:37 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:39 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:40 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:42 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:44 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:45 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:47 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:49 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:51 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:52 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:54 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:56 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:57 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:10:59 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:01 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:02 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:04 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:06 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:08 MinePhase: Clicked stable vein at [1355, 713] (vein at [1355, 713])
2026-07-17 11:11:10 MinePhase: Clicked stable vein at [1267, 713] (vein at [1267, 713])
2026-07-17 11:11:11 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:13 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:15 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:16 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:18 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:20 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:22 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:23 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:25 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:27 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:28 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:30 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:32 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:34 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:35 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:37 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:39 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:40 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:42 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:44 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 11:11:44 MinePhase: Found new vein at [1209, 713]
2026-07-17 11:11:44 MinePhase: Initial click to walk to vein at [1209, 713] (vein at [1209, 713])
2026-07-17 11:11:46 MinePhase: Clicked stable vein at [1255, 713] (vein at [1255, 713])
2026-07-17 11:11:47 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:49 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:51 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:52 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:54 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:56 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:58 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:11:59 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:01 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:03 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:04 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:06 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:08 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:10 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:11 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:13 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:15 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:16 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:18 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 11:12:18 MinePhase: Found new vein at [1135, 713]
2026-07-17 11:12:18 MinePhase: Initial click to walk to vein at [1135, 713] (vein at [1135, 713])
2026-07-17 11:12:20 MinePhase: Clicked stable vein at [1229, 713] (vein at [1229, 713])
2026-07-17 11:12:22 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:23 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:25 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:27 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:28 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:30 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:32 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:34 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:35 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:37 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:39 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:40 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:42 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:44 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:45 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:47 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:49 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:51 MinePhase: Clicked stable vein at [1235, 713] (vein at [1235, 713])
2026-07-17 11:12:52 MinePhase: Lost track of vein or depleted. Finding new vein.
2026-07-17 11:12:53 MinePhase: Found new vein at [1307, 713]
2026-07-17 11:12:53 MinePhase: Initial click to walk to vein at [1307, 713] (vein at [1307, 713])
2026-07-17 11:12:55 MinePhase: Clicked stable vein at [1265, 713] (vein at [1265, 713])
2026-07-17 11:12:57 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:12:58 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:00 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:02 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:04 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:05 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:07 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:09 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:10 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:12 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:14 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:15 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:17 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:19 MinePhase: Clicked stable vein at [1259, 713] (vein at [1259, 713])
2026-07-17 11:13:20 MinePhase: Inventory full, transitioning to clearRed
2026-07-17 11:13:20 ClearRedPhase: Found new red rockfall at [1217, 347]
2026-07-17 11:13:21 ClearRedPhase: Initial click on red rockfall at [1217, 347]
2026-07-17 11:13:27 ClearRedPhase: Failsafe click on red rockfall at [1261, 639]
2026-07-17 11:13:30 ClearRedPhase: Rockfall cleared or lost. Scanning for another.
2026-07-17 11:13:30 ClearRedPhase: Found new red rockfall at [1517, 639]
2026-07-17 11:13:30 ClearRedPhase: Initial click on red rockfall at [1517, 639]
2026-07-17 11:13:33 ClearRedPhase: Rockfall cleared or lost. Scanning for another.
2026-07-17 11:13:33 ClearRedPhase: No red rockfalls found. Moving to hopper.
2026-07-17 11:13:34 ClearYellowPhase: Clicked hopper at [894, 440]
2026-07-17 11:13:40 ClearYellowPhase: Ore deposited. Moving to sack.
2026-07-17 11:13:41 WithdrawSackPhase: Clicked sack at [1825, 724]
2026-07-17 11:13:47 WithdrawSackPhase: Items received from sack. Moving to bank.
2026-07-17 11:13:48 DepositBankPhase: Clicked deposit container at [1069, 351]
2026-07-17 11:13:48 DepositBankPhase: Waiting for deposit box to open...
2026-07-17 11:13:52 DepositBankPhase: Deposited all - banking complete, returning to mine
2026-07-17 11:13:52 ReturnMine1Phase: Clicked waypoint 1 at [699, 1279]
2026-07-17 11:13:57 ReturnMine1Phase: Arrived at waypoint 1!
2026-07-17 11:13:57 ReturnMine2Phase: Clicked waypoint 2 at [1251, 1354]
2026-07-17 11:13:59 ReturnMine2Phase: Saw waypoint 2 marker. Moving to final approach.
